account_id,email,created_at,region,business_segment,company_size,account_status,closed_at
3969,company_03969@example.com,2024-10-28 03:47:56,South,retail,medium,active,
3970,company_03970@example.com,2022-07-11 20:46:23,Saint Petersburg,retail,small,active,
3971,company_03971@example.com,2023-01-26 01:08:19,Central,ecommerce,small,active,
3972,company_03972@example.com,2023-12-01 16:38:53,Volga,travel,small,active,
3973,company_03973@example.com,2023-04-04 08:15:32,Far East,ecommerce,large,active,
3974,company_03974@example.com,2022-02-04 22:45:15,Ural,entertainment,small,churned,2025-11-05 07:53:32.386515841
3975,company_03975@example.com,2025-03-02 22:00:09,Moscow,travel,small,churned,2025-10-22 21:14:06.071495526
3976,company_03976@example.com,2024-09-27 09:08:59,Siberia,retail,medium,churned,2026-02-22 01:27:08.046086401
3977,company_03977@example.com,2023-12-13 11:00:03,Siberia,saas,small,active,
3978,company_03978@example.com,2023-03-11 07:49:47,Ural,services,medium,active,
3979,company_03979@example.com,2025-02-26 20:34:33,Volga,services,small,active,
3980,company_03980@example.com,2022-02-18 06:21:10,Moscow,retail,small,churned,2022-12-18 07:40:40.640149744
3981,company_03981@example.com,2023-09-03 15:51:35,South,services,small,active,
3982,company_03982@example.com,2024-12-31 17:08:37,Volga,ecommerce,small,active,
3983,company_03983@example.com,2025-07-27 16:04:49,Saint Petersburg,education,small,active,
3984,company_03984@example.com,2022-12-10 22:32:33,Moscow,ecommerce,medium,active,
3985,company_03985@example.com,2024-06-09 06:53:16,Moscow,education,small,active,
3986,company_03986@example.com,2022-09-17 11:44:22,Volga,services,small,active,
3987,company_03987@example.com,2022-06-08 13:11:29,Moscow,ecommerce,medium,active,
3988,company_03988@example.com,2023-04-28 22:25:51,South,ecommerce,medium,active,
3989,company_03989@example.com,2025-04-25 19:22:22,Ural,saas,small,active,
3990,company_03990@example.com,2024-08-01 04:51:46,Saint Petersburg,retail,large,active,
3991,company_03991@example.com,2023-11-01 07:33:17,Moscow,ecommerce,small,churned,2025-02-04 13:07:50.711377945
3992,company_03992@example.com,2023-01-22 21:29:39,Moscow,retail,small,active,
3993,company_03993@example.com,2022-07-13 18:17:26,Saint Petersburg,other,small,active,
3994,company_03994@example.com,2023-01-06 09:45:11,Ural,services,medium,active,
3995,company_03995@example.com,2022-07-28 21:07:20,Volga,services,small,active,
3996,company_03996@example.com,2022-09-13 22:23:53,Siberia,saas,small,active,
3997,company_03997@example.com,2024-07-29 13:06:50,Northwest,services,medium,churned,2025-01-19 05:59:58.541611555
3998,company_03998@example.com,2022-07-01 12:45:32,Moscow,saas,small,active,
3999,company_03999@example.com,2022-03-06 19:20:02,South,services,small,active,
4000,company_04000@example.com,2024-01-12 22:07:12,Central,saas,medium,active,
4001,company_04001@example.com,2023-01-28 01:26:47,Central,services,small,active,
4002,company_04002@example.com,2023-09-15 01:32:17,Saint Petersburg,retail,small,active,
4003,company_04003@example.com,2022-07-11 05:30:22,Saint Petersburg,ecommerce,small,active,
4004,company_04004@example.com,2022-10-15 05:59:29,South,ecommerce,large,active,
4005,company_04005@example.com,2024-08-01 22:49:10,Volga,education,small,churned,2024-12-28 16:28:08.016784514
4006,company_04006@example.com,2023-07-21 20:03:46,Saint Petersburg,other,small,active,
4007,company_04007@example.com,2024-01-12 01:37:32,Moscow,travel,small,churned,2024-06-28 11:00:48.446843914
4008,company_04008@example.com,2023-12-15 22:14:49,Volga,saas,small,active,
4009,company_04009@example.com,2023-01-03 19:13:31,South,services,large,active,
4010,company_04010@example.com,2023-01-18 13:01:11,Volga,entertainment,small,churned,2023-09-11 15:44:08.997836065
4011,company_04011@example.com,2023-08-06 09:22:16,Moscow,travel,small,active,
4012,company_04012@example.com,2022-02-13 20:03:18,Saint Petersburg,retail,small,active,
4013,company_04013@example.com,2024-07-26 14:53:24,Ural,education,small,active,
4014,company_04014@example.com,2024-04-20 11:31:28,Ural,retail,small,active,
4015,company_04015@example.com,2023-02-23 18:57:30,Moscow,ecommerce,large,churned,2025-12-05 20:43:42.033075585
4016,company_04016@example.com,2023-05-27 05:54:34,Central,ecommerce,medium,churned,2025-03-09 21:58:57.225183621
4017,company_04017@example.com,2023-03-26 15:54:21,Central,retail,small,active,
4018,company_04018@example.com,2024-06-10 00:37:50,South,ecommerce,small,churned,2026-04-29 10:25:23.083173983
4019,company_04019@example.com,2024-11-05 07:08:00,Moscow,ecommerce,small,active,
4020,company_04020@example.com,2022-05-29 15:45:14,Volga,entertainment,small,active,
4021,company_04021@example.com,2023-07-20 10:05:11,Far East,retail,small,active,
4022,company_04022@example.com,2022-01-19 20:20:17,Saint Petersburg,saas,small,active,
4023,company_04023@example.com,2023-09-11 16:16:09,Saint Petersburg,ecommerce,medium,active,
4024,company_04024@example.com,2022-12-06 15:59:48,Moscow,other,medium,active,
4025,company_04025@example.com,2023-04-05 09:05:49,Moscow,travel,small,churned,2025-02-08 09:23:39.294602320
4026,company_04026@example.com,2023-09-17 13:21:42,Far East,entertainment,large,active,
4027,company_04027@example.com,2023-03-19 20:30:00,Northwest,education,small,active,
4028,company_04028@example.com,2023-06-24 02:10:15,Moscow,services,small,active,
4029,company_04029@example.com,2024-11-12 04:57:06,Siberia,retail,medium,active,
4030,company_04030@example.com,2025-01-13 11:51:12,Moscow,education,small,active,
4031,company_04031@example.com,2022-01-09 00:30:03,Volga,travel,small,active,
4032,company_04032@example.com,2023-06-01 21:09:55,South,ecommerce,medium,active,
4033,company_04033@example.com,2025-03-04 12:58:07,Saint Petersburg,ecommerce,small,active,
4034,company_04034@example.com,2023-12-27 15:26:41,Volga,entertainment,medium,churned,2025-08-19 19:57:48.900711149
4035,company_04035@example.com,2022-10-08 19:46:09,Volga,ecommerce,small,active,
4036,company_04036@example.com,2024-03-22 22:18:14,Moscow,travel,medium,active,
4037,company_04037@example.com,2022-07-18 06:18:21,Northwest,ecommerce,small,churned,2023-07-11 18:02:55.645200558
4038,company_04038@example.com,2022-01-30 20:46:05,Moscow,retail,small,active,
4039,company_04039@example.com,2024-05-15 03:47:47,Moscow,retail,small,active,
4040,company_04040@example.com,2023-12-06 16:51:32,Far East,education,medium,active,
4041,company_04041@example.com,2024-10-31 21:27:27,Central,saas,small,active,
4042,company_04042@example.com,2023-04-17 17:29:59,Central,entertainment,medium,active,
4043,company_04043@example.com,2025-03-14 15:49:33,Saint Petersburg,ecommerce,small,active,
4044,company_04044@example.com,2023-07-31 07:28:08,Moscow,retail,small,active,
4045,company_04045@example.com,2024-10-06 14:39:29,Saint Petersburg,saas,small,active,
4046,company_04046@example.com,2022-05-18 04:38:09,Central,ecommerce,small,active,
4047,company_04047@example.com,2022-05-13 21:42:10,Volga,ecommerce,large,active,
4048,company_04048@example.com,2024-12-06 21:33:53,Central,education,small,active,
4049,company_04049@example.com,2025-02-14 21:25:48,Siberia,saas,medium,active,
4050,company_04050@example.com,2025-07-13 05:00:58,Far East,retail,small,active,
4051,company_04051@example.com,2023-03-21 01:59:57,Saint Petersburg,ecommerce,small,active,
4052,company_04052@example.com,2022-01-31 11:07:47,Northwest,other,small,active,
4053,company_04053@example.com,2025-09-02 12:13:34,Siberia,other,medium,active,
4054,company_04054@example.com,2024-04-02 16:16:13,Far East,services,medium,active,
4055,company_04055@example.com,2022-12-05 01:29:44,South,services,small,active,
4056,company_04056@example.com,2024-11-10 22:31:42,Moscow,other,small,active,
4057,company_04057@example.com,2025-05-21 12:42:34,Moscow,services,small,active,
4058,company_04058@example.com,2023-01-25 14:48:09,Siberia,saas,small,active,
4059,company_04059@example.com,2024-11-18 21:45:33,Volga,education,small,churned,2025-11-10 17:33:29.547139004
4060,company_04060@example.com,2024-12-13 09:01:29,Siberia,ecommerce,small,active,
4061,company_04061@example.com,2023-11-18 07:17:25,South,saas,medium,active,
4062,company_04062@example.com,2024-05-15 01:28:51,Moscow,services,large,active,
4063,company_04063@example.com,2023-01-04 16:52:36,Central,retail,large,active,
4064,company_04064@example.com,2025-06-25 02:16:03,Northwest,services,medium,active,
4065,company_04065@example.com,2025-09-06 21:15:51,Moscow,saas,small,active,
4066,company_04066@example.com,2025-09-04 00:20:59,South,retail,medium,active,
4067,company_04067@example.com,2024-10-05 09:17:17,Northwest,travel,small,active,
4068,company_04068@example.com,2022-02-27 22:18:27,Moscow,ecommerce,small,active,
4069,company_04069@example.com,2023-05-17 07:27:20,Saint Petersburg,services,small,active,
4070,company_04070@example.com,2023-09-01 16:11:47,Volga,other,small,active,
4071,company_04071@example.com,2025-08-06 01:32:37,Siberia,saas,large,active,
4072,company_04072@example.com,2024-01-19 06:42:10,Volga,entertainment,medium,churned,2025-02-28 10:50:06.830436703
4073,company_04073@example.com,2024-01-04 11:29:57,Moscow,services,small,active,
4074,company_04074@example.com,2022-07-20 17:52:25,Moscow,education,small,active,
4075,company_04075@example.com,2024-12-21 19:25:49,Saint Petersburg,services,medium,active,
4076,company_04076@example.com,2023-04-06 00:56:10,Saint Petersburg,retail,small,active,
4077,company_04077@example.com,2022-05-06 16:20:29,Moscow,services,medium,active,
4078,company_04078@example.com,2025-09-13 02:26:27,Siberia,services,large,active,
4079,company_04079@example.com,2022-09-18 00:24:31,Moscow,services,small,active,
4080,company_04080@example.com,2022-01-23 04:52:42,Ural,retail,small,active,
4081,company_04081@example.com,2022-04-17 11:33:32,Far East,retail,small,active,
4082,company_04082@example.com,2023-09-12 00:44:25,Volga,retail,small,active,
4083,company_04083@example.com,2022-05-21 18:32:24,Volga,ecommerce,small,churned,2026-02-27 10:07:50.600337893
4084,company_04084@example.com,2025-02-26 18:02:11,Moscow,education,small,active,
4085,company_04085@example.com,2023-12-03 00:41:29,Volga,ecommerce,small,churned,2026-04-08 19:11:30.974495910
4086,company_04086@example.com,2023-03-20 02:19:34,Saint Petersburg,entertainment,small,active,
4087,company_04087@example.com,2022-01-05 07:24:55,Moscow,ecommerce,small,active,
4088,company_04088@example.com,2023-10-19 08:44:39,Volga,saas,medium,active,
4089,company_04089@example.com,2022-07-26 23:36:52,Moscow,retail,small,churned,2023-08-05 20:37:27.190402765
4090,company_04090@example.com,2025-08-30 23:11:52,Saint Petersburg,saas,medium,active,
4091,company_04091@example.com,2023-02-03 05:00:45,South,travel,small,active,
4092,company_04092@example.com,2023-10-12 15:09:22,Central,entertainment,small,churned,2025-07-15 09:21:42.614281192
4093,company_04093@example.com,2022-01-26 11:22:24,Moscow,entertainment,small,churned,2024-12-16 17:41:33.356154352
4094,company_04094@example.com,2022-06-29 02:24:30,Moscow,travel,medium,churned,2024-11-03 02:09:29.315967739
4095,company_04095@example.com,2022-10-11 20:11:42,Saint Petersburg,ecommerce,small,active,
4096,company_04096@example.com,2022-03-12 18:07:12,Volga,services,small,active,
4097,company_04097@example.com,2024-09-20 03:49:29,Volga,retail,small,active,
4098,company_04098@example.com,2025-07-17 07:55:00,Moscow,entertainment,large,active,
4099,company_04099@example.com,2025-09-09 23:11:18,Volga,entertainment,small,churned,2026-01-25 17:59:19.699628431
4100,company_04100@example.com,2022-12-30 15:03:16,Northwest,retail,small,active,
4101,company_04101@example.com,2024-12-15 00:07:07,Volga,services,medium,churned,2026-01-08 10:56:40.237173244
4102,company_04102@example.com,2023-11-21 13:25:34,Volga,retail,small,active,
4103,company_04103@example.com,2022-03-04 17:35:22,Volga,services,small,active,
4104,company_04104@example.com,2022-05-05 01:55:13,Siberia,services,medium,active,
4105,company_04105@example.com,2024-01-20 08:55:49,Far East,education,small,active,
4106,company_04106@example.com,2023-08-03 13:26:41,Moscow,entertainment,small,active,
4107,company_04107@example.com,2022-01-12 11:11:07,Moscow,retail,small,active,
4108,company_04108@example.com,2025-06-26 09:13:27,Moscow,saas,small,active,
4109,company_04109@example.com,2024-09-26 02:25:17,Ural,services,medium,active,
4110,company_04110@example.com,2023-11-19 07:13:24,Moscow,retail,small,active,
4111,company_04111@example.com,2025-09-12 04:59:11,Siberia,education,small,active,
4112,company_04112@example.com,2025-08-21 12:18:33,Moscow,ecommerce,small,active,
4113,company_04113@example.com,2025-08-25 08:47:00,Volga,services,medium,active,
4114,company_04114@example.com,2022-12-21 02:05:29,Saint Petersburg,entertainment,medium,active,
4115,company_04115@example.com,2025-04-20 01:24:41,Central,ecommerce,small,active,
4116,company_04116@example.com,2023-11-22 05:13:45,Central,ecommerce,medium,active,
4117,company_04117@example.com,2024-09-20 05:14:19,Ural,education,small,churned,2026-02-19 23:43:11.422102161
4118,company_04118@example.com,2025-03-21 20:06:53,Central,retail,medium,active,
4119,company_04119@example.com,2022-08-12 10:20:21,Central,retail,small,active,
4120,company_04120@example.com,2023-09-06 05:01:16,South,services,small,active,
4121,company_04121@example.com,2022-06-26 08:01:00,Far East,retail,medium,active,
4122,company_04122@example.com,2023-01-18 08:07:46,Ural,saas,medium,active,
4123,company_04123@example.com,2023-07-20 16:34:55,South,education,small,active,
4124,company_04124@example.com,2025-03-16 06:58:01,Central,services,small,active,
4125,company_04125@example.com,2025-03-26 03:02:37,Siberia,retail,medium,churned,2025-11-08 10:45:35.978394218
4126,company_04126@example.com,2023-06-18 08:51:03,Central,retail,small,active,
4127,company_04127@example.com,2023-03-27 08:07:49,Far East,education,small,active,
4128,company_04128@example.com,2023-12-28 00:42:25,Ural,travel,small,active,
4129,company_04129@example.com,2025-06-01 10:32:25,Moscow,other,small,active,
4130,company_04130@example.com,2025-08-28 21:20:11,Moscow,ecommerce,small,active,
4131,company_04131@example.com,2022-11-07 05:07:14,Ural,services,small,active,
4132,company_04132@example.com,2022-09-13 02:37:10,South,services,medium,active,
4133,company_04133@example.com,2024-08-24 20:49:28,Volga,ecommerce,small,active,
4134,company_04134@example.com,2023-02-17 07:35:08,Northwest,saas,small,active,
4135,company_04135@example.com,2022-10-01 06:35:46,Volga,retail,large,active,
4136,company_04136@example.com,2022-02-12 12:04:37,Saint Petersburg,entertainment,small,active,
4137,company_04137@example.com,2023-07-06 14:15:04,Volga,services,small,active,
4138,company_04138@example.com,2023-06-21 00:48:56,Moscow,ecommerce,small,active,
4139,company_04139@example.com,2024-02-10 06:19:45,Volga,travel,small,active,
4140,company_04140@example.com,2022-10-01 20:25:20,Siberia,ecommerce,small,active,
4141,company_04141@example.com,2024-09-04 06:03:56,Moscow,travel,large,active,
4142,company_04142@example.com,2024-07-19 06:54:25,Siberia,saas,medium,churned,2025-08-31 19:16:37.485845238
4143,company_04143@example.com,2023-09-25 11:50:16,Ural,services,small,active,
4144,company_04144@example.com,2022-09-06 01:08:46,Moscow,retail,small,active,
4145,company_04145@example.com,2023-11-25 12:22:56,Siberia,education,medium,active,
4146,company_04146@example.com,2024-07-12 03:27:08,Ural,education,small,active,
4147,company_04147@example.com,2023-05-25 21:00:42,Central,services,medium,active,
4148,company_04148@example.com,2022-12-27 10:25:30,Moscow,services,small,active,
4149,company_04149@example.com,2023-11-24 21:36:15,Saint Petersburg,retail,medium,active,
4150,company_04150@example.com,2023-05-01 22:30:42,Volga,travel,medium,active,
4151,company_04151@example.com,2023-07-02 21:38:27,Moscow,saas,small,active,
4152,company_04152@example.com,2023-04-23 05:47:34,Saint Petersburg,services,small,active,
4153,company_04153@example.com,2023-02-20 03:21:39,Far East,retail,medium,active,
4154,company_04154@example.com,2024-09-07 12:23:36,South,education,small,active,
4155,company_04155@example.com,2023-09-22 14:40:07,South,education,small,active,
4156,company_04156@example.com,2023-10-01 04:25:55,Northwest,saas,small,active,
4157,company_04157@example.com,2024-06-12 10:06:46,Moscow,saas,small,active,
4158,company_04158@example.com,2023-05-10 06:09:55,Moscow,saas,medium,churned,2024-01-01 04:56:35.462114656
4159,company_04159@example.com,2022-05-19 05:08:54,South,ecommerce,small,active,
4160,company_04160@example.com,2025-03-12 09:18:32,Central,travel,small,active,
4161,company_04161@example.com,2022-03-18 04:54:19,Moscow,entertainment,medium,active,
4162,company_04162@example.com,2024-02-22 10:16:58,Ural,ecommerce,small,active,
4163,company_04163@example.com,2022-12-30 15:27:14,Moscow,ecommerce,small,active,
4164,company_04164@example.com,2022-10-20 12:29:36,Volga,ecommerce,small,active,
4165,company_04165@example.com,2022-02-27 09:30:48,Volga,services,medium,active,
4166,company_04166@example.com,2025-05-16 07:47:48,Volga,education,small,active,
4167,company_04167@example.com,2023-08-11 03:39:48,Saint Petersburg,ecommerce,medium,active,
4168,company_04168@example.com,2023-04-14 17:53:40,Moscow,education,small,active,
4169,company_04169@example.com,2024-10-11 00:00:52,Siberia,saas,small,active,
4170,company_04170@example.com,2022-02-23 07:46:15,Far East,saas,large,active,
4171,company_04171@example.com,2024-02-12 07:19:45,Central,travel,medium,active,
4172,company_04172@example.com,2023-11-08 14:42:52,Moscow,entertainment,small,active,
4173,company_04173@example.com,2024-01-28 02:28:02,Volga,services,small,active,
4174,company_04174@example.com,2022-06-19 13:08:03,Saint Petersburg,saas,small,active,
4175,company_04175@example.com,2025-07-27 01:45:54,Moscow,retail,small,active,
4176,company_04176@example.com,2022-11-23 05:19:48,Moscow,saas,medium,active,
4177,company_04177@example.com,2024-07-17 02:53:08,Moscow,entertainment,medium,active,
4178,company_04178@example.com,2023-04-16 13:40:32,Saint Petersburg,services,small,active,
4179,company_04179@example.com,2022-06-28 20:50:36,Saint Petersburg,education,small,active,
4180,company_04180@example.com,2023-02-10 20:16:21,Siberia,retail,small,active,
4181,company_04181@example.com,2025-01-08 21:35:33,Central,retail,small,active,
4182,company_04182@example.com,2025-05-25 02:02:57,Central,ecommerce,medium,active,
4183,company_04183@example.com,2025-07-05 16:32:24,Moscow,ecommerce,small,active,
4184,company_04184@example.com,2022-11-06 14:14:56,Siberia,retail,small,active,
4185,company_04185@example.com,2024-04-09 17:39:42,Moscow,ecommerce,small,active,
4186,company_04186@example.com,2022-07-26 14:48:32,Moscow,entertainment,large,active,
4187,company_04187@example.com,2024-08-29 18:30:46,Volga,services,small,active,
4188,company_04188@example.com,2023-07-23 21:46:00,South,saas,small,churned,2026-03-28 02:07:30.045266166
4189,company_04189@example.com,2024-09-03 04:28:32,Ural,education,small,active,
4190,company_04190@example.com,2024-07-26 06:04:39,Central,ecommerce,small,active,
4191,company_04191@example.com,2025-09-20 03:52:15,Saint Petersburg,retail,small,churned,2026-02-01 17:05:29.968389808
4192,company_04192@example.com,2023-10-31 11:08:17,Saint Petersburg,saas,small,active,
4193,company_04193@example.com,2023-04-13 05:23:03,Volga,ecommerce,small,active,
4194,company_04194@example.com,2023-12-22 14:26:07,Saint Petersburg,services,small,active,
4195,company_04195@example.com,2022-08-11 18:54:22,Saint Petersburg,ecommerce,medium,churned,2023-08-31 01:17:58.815843221
4196,company_04196@example.com,2022-06-02 21:18:52,Moscow,retail,small,churned,2023-11-04 06:51:24.623510636
4197,company_04197@example.com,2023-12-12 05:17:55,Far East,ecommerce,small,active,
4198,company_04198@example.com,2025-02-03 03:44:19,Moscow,education,small,active,
4199,company_04199@example.com,2023-12-31 11:39:27,Saint Petersburg,ecommerce,medium,active,
4200,company_04200@example.com,2024-12-05 16:07:09,Far East,saas,medium,active,
4201,company_04201@example.com,2022-09-01 09:13:22,South,ecommerce,medium,active,
4202,company_04202@example.com,2023-09-07 18:23:53,Volga,retail,small,active,
4203,company_04203@example.com,2024-04-18 17:36:30,South,ecommerce,small,active,
4204,company_04204@example.com,2023-04-21 14:53:23,Moscow,other,small,churned,2025-12-05 02:39:47.257781044
4205,company_04205@example.com,2022-01-20 07:44:35,Ural,services,small,active,
4206,company_04206@example.com,2022-04-11 11:26:08,Saint Petersburg,services,small,active,
4207,company_04207@example.com,2025-06-23 01:12:32,Northwest,education,small,active,
4208,company_04208@example.com,2024-04-07 19:51:24,Moscow,saas,small,churned,2025-11-13 11:35:48.209030710
4209,company_04209@example.com,2022-12-28 22:30:09,Volga,ecommerce,small,churned,2023-05-05 20:34:34.378510713
4210,company_04210@example.com,2022-12-21 01:32:36,Volga,saas,small,active,
4211,company_04211@example.com,2022-02-24 02:50:26,Moscow,saas,small,active,
4212,company_04212@example.com,2025-07-16 10:55:46,Saint Petersburg,ecommerce,medium,active,
4213,company_04213@example.com,2022-05-29 02:02:44,Ural,ecommerce,small,active,
4214,company_04214@example.com,2024-11-04 22:29:15,Moscow,services,medium,active,
4215,company_04215@example.com,2022-11-25 15:51:12,Northwest,ecommerce,small,active,
4216,company_04216@example.com,2023-04-05 03:17:00,Saint Petersburg,retail,medium,active,
4217,company_04217@example.com,2023-01-10 16:53:14,Volga,retail,medium,churned,2023-12-01 14:42:19.201800112
4218,company_04218@example.com,2025-02-01 22:40:46,Volga,ecommerce,small,active,
4219,company_04219@example.com,2022-02-14 21:13:04,Central,travel,large,active,
4220,company_04220@example.com,2023-04-27 22:21:17,South,education,small,active,
4221,company_04221@example.com,2023-01-18 03:46:37,Ural,services,small,active,
4222,company_04222@example.com,2023-01-09 09:40:33,Volga,education,medium,active,
4223,company_04223@example.com,2022-09-21 22:39:47,Volga,retail,small,active,
4224,company_04224@example.com,2025-06-02 05:26:59,Volga,education,small,active,
4225,company_04225@example.com,2023-06-02 22:52:56,Central,entertainment,small,active,
4226,company_04226@example.com,2023-07-27 02:31:23,Moscow,retail,small,active,
4227,company_04227@example.com,2023-06-11 21:49:37,Moscow,services,small,active,
4228,company_04228@example.com,2025-09-02 22:29:44,Volga,saas,small,active,
4229,company_04229@example.com,2023-04-09 18:18:07,Far East,services,small,active,
4230,company_04230@example.com,2023-04-13 10:15:55,Moscow,ecommerce,small,active,
4231,company_04231@example.com,2023-03-25 14:23:48,Volga,ecommerce,small,active,
4232,company_04232@example.com,2023-03-24 06:58:36,Saint Petersburg,services,small,active,
4233,company_04233@example.com,2022-05-03 18:03:26,Volga,travel,medium,active,
4234,company_04234@example.com,2024-04-06 15:34:52,Ural,travel,small,active,
4235,company_04235@example.com,2022-02-04 11:31:43,South,services,small,churned,2025-06-01 02:10:00.637946710
4236,company_04236@example.com,2022-11-06 02:27:23,South,ecommerce,medium,active,
4237,company_04237@example.com,2022-10-04 11:49:00,Ural,saas,medium,active,
4238,company_04238@example.com,2023-02-03 18:09:53,Moscow,services,small,active,
4239,company_04239@example.com,2024-11-01 02:18:50,Volga,other,small,active,
4240,company_04240@example.com,2024-03-31 02:41:04,Saint Petersburg,travel,medium,active,
4241,company_04241@example.com,2025-09-17 10:15:58,Far East,education,medium,active,
4242,company_04242@example.com,2023-04-26 10:34:32,Ural,services,small,active,
4243,company_04243@example.com,2025-06-24 05:22:16,Moscow,services,small,active,
4244,company_04244@example.com,2022-03-03 10:35:35,Moscow,retail,small,active,
4245,company_04245@example.com,2023-11-21 18:31:47,Central,services,small,active,
4246,company_04246@example.com,2024-12-28 19:47:37,Northwest,ecommerce,medium,churned,2025-10-05 14:55:09.674640361
4247,company_04247@example.com,2023-12-29 12:50:26,Moscow,ecommerce,medium,churned,2024-05-17 13:09:19.045999014
4248,company_04248@example.com,2025-06-30 18:26:29,Volga,travel,small,active,
4249,company_04249@example.com,2023-03-07 08:20:31,Saint Petersburg,retail,small,churned,2026-04-22 17:28:49.414575160
4250,company_04250@example.com,2022-02-15 14:22:52,South,travel,medium,active,
4251,company_04251@example.com,2024-11-24 17:58:46,South,education,small,active,
4252,company_04252@example.com,2022-04-04 00:42:31,Moscow,saas,medium,churned,2023-03-01 10:46:05.306773346
4253,company_04253@example.com,2024-11-12 04:29:29,Ural,travel,small,active,
4254,company_04254@example.com,2024-09-30 07:33:22,Moscow,travel,small,active,
4255,company_04255@example.com,2025-02-28 23:09:00,Ural,education,small,active,
4256,company_04256@example.com,2023-10-18 04:06:02,Moscow,other,small,active,
4257,company_04257@example.com,2025-05-10 01:12:22,Volga,retail,large,active,
4258,company_04258@example.com,2022-08-21 07:54:48,Saint Petersburg,saas,small,active,
4259,company_04259@example.com,2023-08-18 04:33:16,Volga,education,small,churned,2025-03-17 23:33:19.365910970
4260,company_04260@example.com,2022-06-16 16:04:01,Saint Petersburg,ecommerce,small,churned,2023-09-08 12:31:45.006977800
4261,company_04261@example.com,2024-11-15 02:03:31,Volga,services,small,active,
4262,company_04262@example.com,2024-09-04 02:59:17,Moscow,education,small,active,
4263,company_04263@example.com,2025-01-08 03:40:59,Saint Petersburg,retail,medium,active,
4264,company_04264@example.com,2024-11-11 14:54:55,Ural,retail,small,churned,2026-02-03 01:47:14.358142596
4265,company_04265@example.com,2023-02-26 23:20:46,Central,ecommerce,small,active,
4266,company_04266@example.com,2022-04-04 02:45:28,Central,other,small,active,
4267,company_04267@example.com,2025-06-25 04:52:52,Volga,services,small,active,
4268,company_04268@example.com,2023-11-06 04:12:29,Central,ecommerce,small,active,
4269,company_04269@example.com,2022-05-10 01:25:12,Siberia,travel,small,churned,2025-07-30 21:56:23.188549578
4270,company_04270@example.com,2025-06-22 05:22:48,Central,services,small,active,
4271,company_04271@example.com,2025-09-22 03:50:44,Far East,travel,medium,active,
4272,company_04272@example.com,2023-09-02 10:34:59,Siberia,services,medium,active,
4273,company_04273@example.com,2024-11-19 11:37:06,Central,ecommerce,medium,active,
4274,company_04274@example.com,2022-02-19 15:44:12,Saint Petersburg,ecommerce,small,active,
4275,company_04275@example.com,2022-05-08 14:16:13,South,travel,small,active,
4276,company_04276@example.com,2023-01-14 08:13:10,Ural,travel,medium,active,
4277,company_04277@example.com,2024-06-16 17:19:54,Moscow,travel,small,active,
4278,company_04278@example.com,2022-07-02 12:32:13,Moscow,ecommerce,small,active,
4279,company_04279@example.com,2022-02-16 18:10:42,Moscow,saas,small,active,
4280,company_04280@example.com,2024-07-03 21:05:08,Ural,education,medium,active,
4281,company_04281@example.com,2024-11-19 14:46:40,South,services,small,active,
4282,company_04282@example.com,2024-10-08 05:49:54,Moscow,retail,small,active,
4283,company_04283@example.com,2024-12-29 08:05:13,Volga,travel,small,active,
4284,company_04284@example.com,2025-01-03 07:12:28,Ural,other,small,active,
4285,company_04285@example.com,2024-04-04 02:20:00,Far East,retail,small,active,
4286,company_04286@example.com,2023-12-12 13:22:54,Moscow,saas,small,active,
4287,company_04287@example.com,2025-03-18 04:26:25,Saint Petersburg,services,small,active,
4288,company_04288@example.com,2023-04-22 02:24:46,Saint Petersburg,retail,medium,active,
4289,company_04289@example.com,2022-05-14 21:42:13,Volga,retail,medium,active,
4290,company_04290@example.com,2024-10-25 16:26:46,Moscow,travel,small,active,
4291,company_04291@example.com,2023-01-13 11:07:53,Moscow,retail,large,active,
4292,company_04292@example.com,2025-09-01 01:43:45,Ural,ecommerce,small,active,
4293,company_04293@example.com,2023-07-21 14:16:34,Volga,entertainment,medium,active,
4294,company_04294@example.com,2025-03-11 06:03:59,Moscow,services,small,active,
4295,company_04295@example.com,2022-02-28 01:58:46,Central,travel,small,active,
4296,company_04296@example.com,2024-06-20 19:51:49,Moscow,services,small,active,
4297,company_04297@example.com,2023-09-06 03:49:50,Saint Petersburg,education,small,active,
4298,company_04298@example.com,2023-09-25 20:09:16,Central,travel,small,active,
4299,company_04299@example.com,2022-12-29 19:29:17,Moscow,ecommerce,small,active,
4300,company_04300@example.com,2025-08-21 14:13:43,Moscow,retail,small,active,
4301,company_04301@example.com,2023-06-22 06:16:33,Siberia,services,small,active,
4302,company_04302@example.com,2025-03-09 10:57:08,Siberia,other,small,churned,2025-11-14 13:31:14.853502471
4303,company_04303@example.com,2023-08-05 12:58:10,Moscow,retail,large,active,
4304,company_04304@example.com,2022-03-08 00:59:35,South,other,small,active,
4305,company_04305@example.com,2025-04-18 00:50:45,Moscow,travel,large,active,
4306,company_04306@example.com,2022-09-11 05:31:08,Ural,education,small,active,
4307,company_04307@example.com,2023-01-05 19:50:05,Siberia,education,small,active,
4308,company_04308@example.com,2025-03-23 23:51:42,Volga,ecommerce,small,active,
4309,company_04309@example.com,2025-05-07 15:22:27,Volga,services,small,active,
4310,company_04310@example.com,2025-06-08 02:52:50,Saint Petersburg,ecommerce,small,active,
